target_dataset,feature_set,model,scenario,calibration_method,conformal_method,confidence_level,class_0_target_confidence,class_1_target_confidence,gate_validation_coverage,gate_validation_class_0_coverage,gate_validation_class_1_coverage,gate_validation_class_gap,gate_validation_set_size,gate_validation_clinical_cost,gate_validation_referral_rate,multi_objective_score,selected_source_weight,marginal_coverage,class_0_conditional_coverage,class_1_conditional_coverage,class_coverage_gap_abs,average_prediction_set_size,referral_rate,clinical_cost
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,dp_shift_atcp,0.92,0.9,0.92,0.9232111692844677,0.913135593220339,0.9702970297029703,0.05716143648263128,1.2268760907504364,0.5514834205933682,0.2268760907504363,1.3590405840433184,0.0002517826567650061,0.9075043630017452,0.9014830508474576,0.9356435643564357,0.034160513508978085,1.1413612565445026,0.14136125654450263,0.4205933682373473
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,multi_objective_dp_shift_atcp,0.92,0.9,0.92,0.9232111692844677,0.913135593220339,0.9702970297029703,0.05716143648263128,1.2268760907504364,0.5514834205933682,0.2268760907504363,1.3590405840433184,0.0002517826567650061,0.9075043630017452,0.9014830508474576,0.9356435643564357,0.034160513508978085,1.1413612565445026,0.14136125654450263,0.4205933682373473
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,dp_shift_atcp,0.95,0.94,0.95,0.9511343804537522,0.9470338983050848,0.9702970297029703,0.023263131397885495,1.3717277486910995,0.8132635253054101,0.3717277486910995,1.5445805609711742,0.0002517826567650061,0.9467713787085514,0.9449152542372882,0.9554455445544554,0.010530290317167235,1.262652705061082,0.262652705061082,0.6099476439790575
NHANES,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,multi_objective_dp_shift_atcp,0.95,0.94,0.95,0.9511343804537522,0.9470338983050848,0.9702970297029703,0.023263131397885495,1.3717277486910995,0.8132635253054101,0.3717277486910995,1.5445805609711742,0.0002517826567650061,0.9467713787085514,0.9449152542372882,0.9554455445544554,0.010530290317167235,1.262652705061082,0.262652705061082,0.6099476439790575
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,dp_shift_atcp,0.8,0.79,0.8,0.7993019197207679,0.7944915254237288,0.8217821782178217,0.02729065279409293,0.8865619546247818,0.4694589877835951,0.11343804537521815,0.988405438178923,0.0002517826567650061,0.794066317626527,0.7934322033898306,0.7970297029702971,0.003597499580466512,0.8830715532286213,0.1169284467713787,0.5026178010471204
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,multi_objective_dp_shift_atcp,0.8,0.79,0.8,0.7993019197207679,0.7944915254237288,0.8217821782178217,0.02729065279409293,0.8865619546247818,0.4694589877835951,0.11343804537521815,0.988405438178923,0.0002517826567650061,0.7774869109947644,0.8442796610169492,0.46534653465346537,0.3789331263634838,0.8150087260034904,0.1849912739965096,0.693717277486911
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,dp_shift_atcp,0.85,0.82,0.85,0.8481675392670157,0.8283898305084746,0.9405940594059405,0.11220422889746595,1.0261780104712042,0.24607329842931938,0.02617801047120419,1.1214477046027433,0.0002517826567650061,0.819371727748691,0.8146186440677966,0.8415841584158416,0.02696551434804495,0.9598603839441536,0.04013961605584642,0.337696335078534
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,multi_objective_dp_shift_atcp,0.85,0.82,0.85,0.8481675392670157,0.8283898305084746,0.9405940594059405,0.11220422889746595,1.0261780104712042,0.24607329842931938,0.02617801047120419,1.1214477046027433,0.0002517826567650061,0.8324607329842932,0.909957627118644,0.47029702970297027,0.43966059741567376,0.8804537521815009,0.11954624781849912,0.5497382198952879
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,dp_shift_atcp,0.9,0.89,0.9,0.900523560209424,0.8877118644067796,0.9603960396039604,0.07268417519718073,1.1780104712041886,0.48342059336823734,0.17801047120418848,1.2957627374903609,0.0002517826567650061,0.8970331588132635,0.8940677966101694,0.9108910891089109,0.016823292498741482,1.1038394415357766,0.10383944153577661,0.37347294938917974
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,multi_objective_dp_shift_atcp,0.9,0.89,0.9,0.900523560209424,0.8877118644067796,0.9603960396039604,0.07268417519718073,1.1780104712041886,0.48342059336823734,0.17801047120418848,1.2957627374903609,0.0002517826567650061,0.8970331588132635,0.8940677966101694,0.9108910891089109,0.016823292498741482,1.1038394415357766,0.10383944153577661,0.37347294938917974
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,dp_shift_atcp,0.92,0.9,0.92,0.9232111692844677,0.913135593220339,0.9702970297029703,0.05716143648263128,1.2268760907504364,0.5514834205933682,0.2268760907504363,1.3590405840433184,0.0002517826567650061,0.9075043630017452,0.9014830508474576,0.9356435643564357,0.034160513508978085,1.1413612565445026,0.14136125654450263,0.4205933682373473
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,multi_objective_dp_shift_atcp,0.92,0.9,0.92,0.9232111692844677,0.913135593220339,0.9702970297029703,0.05716143648263128,1.2268760907504364,0.5514834205933682,0.2268760907504363,1.3590405840433184,0.0002517826567650061,0.9075043630017452,0.9014830508474576,0.9356435643564357,0.034160513508978085,1.1413612565445026,0.14136125654450263,0.4205933682373473
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,dp_shift_atcp,0.95,0.94,0.95,0.9511343804537522,0.9470338983050848,0.9702970297029703,0.023263131397885495,1.3717277486910995,0.8132635253054101,0.3717277486910995,1.5445805609711742,0.0002517826567650061,0.9467713787085514,0.9449152542372882,0.9554455445544554,0.010530290317167235,1.262652705061082,0.262652705061082,0.6099476439790575
NHANES,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,multi_objective_dp_shift_atcp,0.95,0.94,0.95,0.9511343804537522,0.9470338983050848,0.9702970297029703,0.023263131397885495,1.3717277486910995,0.8132635253054101,0.3717277486910995,1.5445805609711742,0.0002517826567650061,0.9467713787085514,0.9449152542372882,0.9554455445544554,0.010530290317167235,1.262652705061082,0.262652705061082,0.6099476439790575
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,dp_shift_atcp,0.8,0.79,0.8,0.7993019197207679,0.7944915254237288,0.8217821782178217,0.02729065279409293,0.8865619546247818,0.4694589877835951,0.11343804537521815,0.988405438178923,0.0002517826567650061,0.794066317626527,0.7934322033898306,0.7970297029702971,0.003597499580466512,0.8830715532286213,0.1169284467713787,0.5026178010471204
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,multi_objective_dp_shift_atcp,0.8,0.79,0.8,0.7993019197207679,0.7944915254237288,0.8217821782178217,0.02729065279409293,0.8865619546247818,0.4694589877835951,0.11343804537521815,0.988405438178923,0.0002517826567650061,0.7949389179755671,0.9088983050847458,0.2623762376237624,0.6465220674609834,0.837696335078534,0.16230366492146597,0.6727748691099477
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,dp_shift_atcp,0.85,0.82,0.85,0.8481675392670157,0.8283898305084746,0.9405940594059405,0.11220422889746595,1.0261780104712042,0.24607329842931938,0.02617801047120419,1.1214477046027433,0.0002517826567650061,0.819371727748691,0.8146186440677966,0.8415841584158416,0.02696551434804495,0.9598603839441536,0.04013961605584642,0.337696335078534
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,multi_objective_dp_shift_atcp,0.85,0.82,0.85,0.8481675392670157,0.8283898305084746,0.9405940594059405,0.11220422889746595,1.0261780104712042,0.24607329842931938,0.02617801047120419,1.1214477046027433,0.0002517826567650061,0.8455497382198953,0.9417372881355932,0.39603960396039606,0.5456976841751972,0.8979057591623036,0.10209424083769633,0.5296684118673648
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,dp_shift_atcp,0.9,0.89,0.9,0.900523560209424,0.8877118644067796,0.9603960396039604,0.07268417519718073,1.1780104712041886,0.48342059336823734,0.17801047120418848,1.2957627374903609,0.0002517826567650061,0.8970331588132635,0.8940677966101694,0.9108910891089109,0.016823292498741482,1.1038394415357766,0.10383944153577661,0.37347294938917974
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,multi_objective_dp_shift_atcp,0.9,0.89,0.9,0.900523560209424,0.8877118644067796,0.9603960396039604,0.07268417519718073,1.1780104712041886,0.48342059336823734,0.17801047120418848,1.2957627374903609,0.0002517826567650061,0.8970331588132635,0.8940677966101694,0.9108910891089109,0.016823292498741482,1.1038394415357766,0.10383944153577661,0.37347294938917974
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,dp_shift_atcp,0.92,0.9,0.92,0.9232111692844677,0.913135593220339,0.9702970297029703,0.05716143648263128,1.2268760907504364,0.5514834205933682,0.2268760907504363,1.3590405840433184,0.0002517826567650061,0.9075043630017452,0.9014830508474576,0.9356435643564357,0.034160513508978085,1.1413612565445026,0.14136125654450263,0.4205933682373473
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,multi_objective_dp_shift_atcp,0.92,0.9,0.92,0.9232111692844677,0.913135593220339,0.9702970297029703,0.05716143648263128,1.2268760907504364,0.5514834205933682,0.2268760907504363,1.3590405840433184,0.0002517826567650061,0.9075043630017452,0.9014830508474576,0.9356435643564357,0.034160513508978085,1.1413612565445026,0.14136125654450263,0.4205933682373473
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,dp_shift_atcp,0.95,0.94,0.95,0.9511343804537522,0.9470338983050848,0.9702970297029703,0.023263131397885495,1.3717277486910995,0.8132635253054101,0.3717277486910995,1.5445805609711742,0.0002517826567650061,0.9467713787085514,0.9449152542372882,0.9554455445544554,0.010530290317167235,1.262652705061082,0.262652705061082,0.6099476439790575
NHANES,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,multi_objective_dp_shift_atcp,0.95,0.94,0.95,0.9511343804537522,0.9470338983050848,0.9702970297029703,0.023263131397885495,1.3717277486910995,0.8132635253054101,0.3717277486910995,1.5445805609711742,0.0002517826567650061,0.9467713787085514,0.9449152542372882,0.9554455445544554,0.010530290317167235,1.262652705061082,0.262652705061082,0.6099476439790575
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration_target_selected,beta,dp_shift_atcp,0.8,0.79,0.8,0.7993019197207679,0.7944915254237288,0.8217821782178217,0.02729065279409293,0.8865619546247818,0.4694589877835951,0.11343804537521815,0.988405438178923,0.0002517826567650061,0.794066317626527,0.7934322033898306,0.7970297029702971,0.003597499580466512,0.8830715532286213,0.1169284467713787,0.5026178010471204
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration_target_selected,beta,multi_objective_dp_shift_atcp,0.8,0.79,0.8,0.7993019197207679,0.7944915254237288,0.8217821782178217,0.02729065279409293,0.8865619546247818,0.4694589877835951,0.11343804537521815,0.988405438178923,0.0002517826567650061,0.7975567190226877,0.9205508474576272,0.22277227722772278,0.6977785702299044,0.8420593368237347,0.15794066317626526,0.675392670157068
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration_target_selected,beta,dp_shift_atcp,0.85,0.82,0.85,0.8481675392670157,0.8283898305084746,0.9405940594059405,0.11220422889746595,1.0261780104712042,0.24607329842931938,0.02617801047120419,1.1214477046027433,0.0002517826567650061,0.819371727748691,0.8146186440677966,0.8415841584158416,0.02696551434804495,0.9598603839441536,0.04013961605584642,0.337696335078534
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration_target_selected,beta,multi_objective_dp_shift_atcp,0.85,0.82,0.85,0.8481675392670157,0.8283898305084746,0.9405940594059405,0.11220422889746595,1.0261780104712042,0.24607329842931938,0.02617801047120419,1.1214477046027433,0.0002517826567650061,0.837696335078534,0.9311440677966102,0.400990099009901,0.5301539687867092,0.8891797556719022,0.11082024432809773,0.5514834205933682
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration_target_selected,beta,dp_shift_atcp,0.9,0.89,0.9,0.900523560209424,0.8877118644067796,0.9603960396039604,0.07268417519718073,1.1780104712041886,0.48342059336823734,0.17801047120418848,1.2957627374903609,0.0002517826567650061,0.8970331588132635,0.8940677966101694,0.9108910891089109,0.016823292498741482,1.1038394415357766,0.10383944153577661,0.37347294938917974
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration_target_selected,beta,multi_objective_dp_shift_atcp,0.9,0.89,0.9,0.900523560209424,0.8877118644067796,0.9603960396039604,0.07268417519718073,1.1780104712041886,0.48342059336823734,0.17801047120418848,1.2957627374903609,0.0002517826567650061,0.8970331588132635,0.8940677966101694,0.9108910891089109,0.016823292498741482,1.1038394415357766,0.10383944153577661,0.37347294938917974
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration_target_selected,beta,dp_shift_atcp,0.92,0.9,0.92,0.9232111692844677,0.913135593220339,0.9702970297029703,0.05716143648263128,1.2268760907504364,0.5514834205933682,0.2268760907504363,1.3590405840433184,0.0002517826567650061,0.9075043630017452,0.9014830508474576,0.9356435643564357,0.034160513508978085,1.1413612565445026,0.14136125654450263,0.4205933682373473
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration_target_selected,beta,multi_objective_dp_shift_atcp,0.92,0.9,0.92,0.9232111692844677,0.913135593220339,0.9702970297029703,0.05716143648263128,1.2268760907504364,0.5514834205933682,0.2268760907504363,1.3590405840433184,0.0002517826567650061,0.9075043630017452,0.9014830508474576,0.9356435643564357,0.034160513508978085,1.1413612565445026,0.14136125654450263,0.4205933682373473
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration_target_selected,beta,dp_shift_atcp,0.95,0.94,0.95,0.9511343804537522,0.9470338983050848,0.9702970297029703,0.023263131397885495,1.3717277486910995,0.8132635253054101,0.3717277486910995,1.5445805609711742,0.0002517826567650061,0.9467713787085514,0.9449152542372882,0.9554455445544554,0.010530290317167235,1.262652705061082,0.262652705061082,0.6099476439790575
NHANES,model_b_routine_clinical,XGBoost,adaptive_calibration_target_selected,beta,multi_objective_dp_shift_atcp,0.95,0.94,0.95,0.9511343804537522,0.9470338983050848,0.9702970297029703,0.023263131397885495,1.3717277486910995,0.8132635253054101,0.3717277486910995,1.5445805609711742,0.0002517826567650061,0.9467713787085514,0.9449152542372882,0.9554455445544554,0.010530290317167235,1.262652705061082,0.262652705061082,0.6099476439790575
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,dp_shift_atcp,0.8,0.75,0.8,0.8489583333333334,0.832,0.8805970149253731,0.04859701492537316,1.1979166666666667,0.7135416666666666,0.19791666666666666,1.6327913557213931,0.00015205399625813483,0.7317708333333334,0.68,0.8283582089552238,0.14835820895522378,1.1223958333333333,0.12239583333333333,0.7526041666666666
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,multi_objective_dp_shift_atcp,0.8,0.75,0.8,0.8489583333333334,0.832,0.8805970149253731,0.04859701492537316,1.1979166666666667,0.7135416666666666,0.19791666666666666,1.6327913557213931,0.00015205399625813483,0.7317708333333334,0.68,0.8283582089552238,0.14835820895522378,1.1223958333333333,0.12239583333333333,0.7526041666666666
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,dp_shift_atcp,0.85,0.7999999999999999,0.85,0.8854166666666666,0.856,0.9402985074626866,0.08429850746268663,1.3489583333333333,0.8958333333333334,0.3489583333333333,1.8306144278606966,0.00015205399625813483,0.796875,0.76,0.8656716417910447,0.10567164179104471,1.2395833333333333,0.23958333333333334,0.8697916666666666
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,multi_objective_dp_shift_atcp,0.85,0.7999999999999999,0.85,0.8854166666666666,0.856,0.9402985074626866,0.08429850746268663,1.3489583333333333,0.8958333333333334,0.3489583333333333,1.8306144278606966,0.00015205399625813483,0.796875,0.76,0.8656716417910447,0.10567164179104471,1.2395833333333333,0.23958333333333334,0.8697916666666666
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,dp_shift_atcp,0.9,0.85,0.9,0.9270833333333334,0.904,0.9701492537313433,0.06614925373134328,1.484375,1.0833333333333333,0.484375,1.9638072139303482,0.00015205399625813483,0.859375,0.824,0.9253731343283582,0.10137313432835826,1.3984375,0.3984375,1.0416666666666667
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,multi_objective_dp_shift_atcp,0.9,0.85,0.9,0.9270833333333334,0.904,0.9701492537313433,0.06614925373134328,1.484375,1.0833333333333333,0.484375,1.9638072139303482,0.00015205399625813483,0.859375,0.824,0.9253731343283582,0.10137313432835826,1.3984375,0.3984375,1.0416666666666667
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,dp_shift_atcp,0.92,0.87,0.92,0.9479166666666666,0.928,0.9850746268656716,0.05707462686567155,1.5208333333333333,1.1145833333333333,0.5208333333333334,1.9991536069651739,0.00015205399625813483,0.8854166666666666,0.856,0.9402985074626866,0.08429850746268663,1.4557291666666667,0.4557291666666667,1.109375
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,multi_objective_dp_shift_atcp,0.92,0.87,0.92,0.9479166666666666,0.928,0.9850746268656716,0.05707462686567155,1.5208333333333333,1.1145833333333333,0.5208333333333334,1.9991536069651739,0.00015205399625813483,0.8854166666666666,0.856,0.9402985074626866,0.08429850746268663,1.4557291666666667,0.4557291666666667,1.109375
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,dp_shift_atcp,0.95,0.8999999999999999,0.95,0.953125,0.936,0.9850746268656716,0.049074626865671545,1.5677083333333333,1.203125,0.5677083333333334,1.9449661069651742,0.00015205399625813483,0.9114583333333334,0.872,0.9850746268656716,0.1130746268656716,1.5286458333333333,0.5286458333333334,1.1666666666666667
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,multi_objective_dp_shift_atcp,0.95,0.8999999999999999,0.95,0.953125,0.936,0.9850746268656716,0.049074626865671545,1.5677083333333333,1.203125,0.5677083333333334,1.9449661069651742,0.00015205399625813483,0.9114583333333334,0.872,0.9850746268656716,0.1130746268656716,1.5286458333333333,0.5286458333333334,1.1666666666666667
Pima,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,dp_shift_atcp,0.8,0.75,0.8,0.8489583333333334,0.832,0.8805970149253731,0.04859701492537316,1.1979166666666667,0.7135416666666666,0.19791666666666666,1.6327913557213931,0.00015205399625813483,0.7317708333333334,0.68,0.8283582089552238,0.14835820895522378,1.1223958333333333,0.12239583333333333,0.7526041666666666
Pima,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,multi_objective_dp_shift_atcp,0.8,0.75,0.8,0.8489583333333334,0.832,0.8805970149253731,0.04859701492537316,1.1979166666666667,0.7135416666666666,0.19791666666666666,1.6327913557213931,0.00015205399625813483,0.7317708333333334,0.68,0.8283582089552238,0.14835820895522378,1.1223958333333333,0.12239583333333333,0.7526041666666666
Pima,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,dp_shift_atcp,0.85,0.7999999999999999,0.85,0.8854166666666666,0.856,0.9402985074626866,0.08429850746268663,1.3489583333333333,0.8958333333333334,0.3489583333333333,1.8306144278606966,0.00015205399625813483,0.796875,0.76,0.8656716417910447,0.10567164179104471,1.2395833333333333,0.23958333333333334,0.8697916666666666
Pima,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,multi_objective_dp_shift_atcp,0.85,0.7999999999999999,0.85,0.8854166666666666,0.856,0.9402985074626866,0.08429850746268663,1.3489583333333333,0.8958333333333334,0.3489583333333333,1.8306144278606966,0.00015205399625813483,0.796875,0.76,0.8656716417910447,0.10567164179104471,1.2395833333333333,0.23958333333333334,0.8697916666666666
Pima,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,dp_shift_atcp,0.9,0.85,0.9,0.9270833333333334,0.904,0.9701492537313433,0.06614925373134328,1.484375,1.0833333333333333,0.484375,1.9638072139303482,0.00015205399625813483,0.859375,0.824,0.9253731343283582,0.10137313432835826,1.3984375,0.3984375,1.0416666666666667
Pima,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,multi_objective_dp_shift_atcp,0.9,0.85,0.9,0.9270833333333334,0.904,0.9701492537313433,0.06614925373134328,1.484375,1.0833333333333333,0.484375,1.9638072139303482,0.00015205399625813483,0.859375,0.824,0.9253731343283582,0.10137313432835826,1.3984375,0.3984375,1.0416666666666667
Pima,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,dp_shift_atcp,0.92,0.87,0.92,0.9479166666666666,0.928,0.9850746268656716,0.05707462686567155,1.5208333333333333,1.1145833333333333,0.5208333333333334,1.9991536069651739,0.00015205399625813483,0.8854166666666666,0.856,0.9402985074626866,0.08429850746268663,1.4557291666666667,0.4557291666666667,1.109375
Pima,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,multi_objective_dp_shift_atcp,0.92,0.87,0.92,0.9479166666666666,0.928,0.9850746268656716,0.05707462686567155,1.5208333333333333,1.1145833333333333,0.5208333333333334,1.9991536069651739,0.00015205399625813483,0.8854166666666666,0.856,0.9402985074626866,0.08429850746268663,1.4557291666666667,0.4557291666666667,1.109375
Pima,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,dp_shift_atcp,0.95,0.8999999999999999,0.95,0.953125,0.936,0.9850746268656716,0.049074626865671545,1.5677083333333333,1.203125,0.5677083333333334,1.9449661069651742,0.00015205399625813483,0.9114583333333334,0.872,0.9850746268656716,0.1130746268656716,1.5286458333333333,0.5286458333333334,1.1666666666666667
Pima,model_b_routine_clinical,XGBoost,label_shift_adjusted,label_shift,multi_objective_dp_shift_atcp,0.95,0.8999999999999999,0.95,0.953125,0.936,0.9850746268656716,0.049074626865671545,1.5677083333333333,1.203125,0.5677083333333334,1.9449661069651742,0.00015205399625813483,0.9114583333333334,0.872,0.9850746268656716,0.1130746268656716,1.5286458333333333,0.5286458333333334,1.1666666666666667
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,dp_shift_atcp,0.8,0.75,0.8,0.8489583333333334,0.832,0.8805970149253731,0.04859701492537316,1.1979166666666667,0.7135416666666666,0.19791666666666666,1.6327913557213931,0.00015205399625813483,0.7317708333333334,0.68,0.8283582089552238,0.14835820895522378,1.1223958333333333,0.12239583333333333,0.7526041666666666
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,multi_objective_dp_shift_atcp,0.8,0.75,0.8,0.8489583333333334,0.832,0.8805970149253731,0.04859701492537316,1.1979166666666667,0.7135416666666666,0.19791666666666666,1.6327913557213931,0.00015205399625813483,0.7317708333333334,0.68,0.8283582089552238,0.14835820895522378,1.1223958333333333,0.12239583333333333,0.7526041666666666
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,dp_shift_atcp,0.85,0.7999999999999999,0.85,0.8854166666666666,0.856,0.9402985074626866,0.08429850746268663,1.3489583333333333,0.8958333333333334,0.3489583333333333,1.8306144278606966,0.00015205399625813483,0.796875,0.76,0.8656716417910447,0.10567164179104471,1.2395833333333333,0.23958333333333334,0.8697916666666666
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,multi_objective_dp_shift_atcp,0.85,0.7999999999999999,0.85,0.8854166666666666,0.856,0.9402985074626866,0.08429850746268663,1.3489583333333333,0.8958333333333334,0.3489583333333333,1.8306144278606966,0.00015205399625813483,0.796875,0.76,0.8656716417910447,0.10567164179104471,1.2395833333333333,0.23958333333333334,0.8697916666666666
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,dp_shift_atcp,0.9,0.85,0.9,0.9270833333333334,0.904,0.9701492537313433,0.06614925373134328,1.484375,1.0833333333333333,0.484375,1.9638072139303482,0.00015205399625813483,0.859375,0.824,0.9253731343283582,0.10137313432835826,1.3984375,0.3984375,1.0416666666666667
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,multi_objective_dp_shift_atcp,0.9,0.85,0.9,0.9270833333333334,0.904,0.9701492537313433,0.06614925373134328,1.484375,1.0833333333333333,0.484375,1.9638072139303482,0.00015205399625813483,0.859375,0.824,0.9253731343283582,0.10137313432835826,1.3984375,0.3984375,1.0416666666666667
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,dp_shift_atcp,0.92,0.87,0.92,0.9479166666666666,0.928,0.9850746268656716,0.05707462686567155,1.5208333333333333,1.1145833333333333,0.5208333333333334,1.9991536069651739,0.00015205399625813483,0.8854166666666666,0.856,0.9402985074626866,0.08429850746268663,1.4557291666666667,0.4557291666666667,1.109375
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,multi_objective_dp_shift_atcp,0.92,0.87,0.92,0.9479166666666666,0.928,0.9850746268656716,0.05707462686567155,1.5208333333333333,1.1145833333333333,0.5208333333333334,1.9991536069651739,0.00015205399625813483,0.8854166666666666,0.856,0.9402985074626866,0.08429850746268663,1.4557291666666667,0.4557291666666667,1.109375
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,dp_shift_atcp,0.95,0.8999999999999999,0.95,0.953125,0.936,0.9850746268656716,0.049074626865671545,1.5677083333333333,1.203125,0.5677083333333334,1.9449661069651742,0.00015205399625813483,0.9114583333333334,0.872,0.9850746268656716,0.1130746268656716,1.5286458333333333,0.5286458333333334,1.1666666666666667
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration_source_selected,uncalibrated,multi_objective_dp_shift_atcp,0.95,0.8999999999999999,0.95,0.953125,0.936,0.9850746268656716,0.049074626865671545,1.5677083333333333,1.203125,0.5677083333333334,1.9449661069651742,0.00015205399625813483,0.9114583333333334,0.872,0.9850746268656716,0.1130746268656716,1.5286458333333333,0.5286458333333334,1.1666666666666667
Pima,model_b_routine_clinical,XGBoost,adaptive_calibration_target_selected,isotonic,dp_shift_atcp,0.8,0.75,0.8,0.9375,0.912,0.9850746268656716,0.07307462686567157,1.5260416666666667,1.1354166666666667,0.5260416666666666,2.5856536069651743,0.00015205399625813483,0.84375,0.768,0.9850746268656716,0.21707462686567158,1.3880208333333333,0.3880208333333333,0.953125
Pima,model_b_routine_clinical,XGBoost,adaptive_calibration_target_selected,isotonic,multi_objective_dp_shift_atcp,0.8,0.75,0.8,0.9375,0.912,0.9850746268656716,0.07307462686567157,1.5260416666666667,1.1354166666666667,0.5260416666666666,2.5856536069651743,0.00015205399625813483,0.84375,0.768,0.9850746268656716,0.21707462686567158,1.3880208333333333,0.3880208333333333,0.953125
Pima,model_b_routine_clinical,XGBoost,adaptive_calibration_target_selected,isotonic,dp_shift_atcp,0.85,0.7999999999999999,0.85,0.9375,0.912,0.9850746268656716,0.07307462686567157,1.5260416666666667,1.1354166666666667,0.5260416666666666,2.3356536069651743,0.00015205399625813483,0.84375,0.768,0.9850746268656716,0.21707462686567158,1.3880208333333333,0.3880208333333333,0.953125
Pima,model_b_routine_clinical,XGBoost,adaptive_calibration_target_selected,isotonic,multi_objective_dp_shift_atcp,0.85,0.7999999999999999,0.85,0.9375,0.912,0.9850746268656716,0.07307462686567157,1.5260416666666667,1.1354166666666667,0.5260416666666666,2.3356536069651743,0.00015205399625813483,0.84375,0.768,0.9850746268656716,0.21707462686567158,1.3880208333333333,0.3880208333333333,0.953125
