target_dataset,feature_set,model,scenario,calibration_method,confidence_level,conformal_method,n,marginal_coverage,coverage_gap,average_prediction_set_size,prediction_set_efficiency,singleton_prediction_rate,empty_set_rate,class_0_conditional_coverage,class_1_conditional_coverage,class_coverage_gap_abs,clinical_cost,single_label_rate,referral_rate,uncertain_set_rate,diabetes_prevalence_in_referred,mean_confidence_referred,mean_confidence_non_referred,non_referred_error_rate,selected_source_weight,source_weight_strategy,gate_validation_coverage,fallback_used,mean_psi,domain_classifier_auc,prevalence_gap,shift_formula_source_weight,gate_validation_set_size,class_0_target_confidence,class_1_target_confidence,gate_validation_class_0_coverage,gate_validation_class_1_coverage,gate_validation_class_gap,gate_validation_clinical_cost,gate_validation_referral_rate,multi_objective_score,safety_decision,coverage_bootstrap_mean,coverage_ci_low,coverage_ci_high
Pima,model_a_screening,Logistic Regression,naive_transfer,uncalibrated,0.95,risk_asymmetric_shift_atcp,384,0.921875,-0.028124999999999956,1.6692708333333333,0.5990639625585024,0.3307291666666667,0.0,0.884,0.9925373134328358,0.10853731343283579,1.4270833333333333,0.3307291666666667,0.6692708333333334,0.6692708333333334,0.42023346303501946,0.6398556377451649,0.8342020786746951,0.23622047244094488,0.0001636228412591333,shift_formula,,False,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,,0.9299999999999999,0.97,,,,,,,,,,
Pima,model_a_screening,Logistic Regression,naive_transfer,uncalibrated,0.95,dp_shift_atcp,384,0.8958333333333334,-0.054166666666666585,1.5807291666666667,0.6326194398682042,0.4192708333333333,0.0,0.852,0.9776119402985075,0.12561194029850753,1.296875,0.4192708333333333,0.5807291666666666,0.5807291666666666,0.4304932735426009,0.6238026605226331,0.8153948422089837,0.2484472049689441,0.0001636228412591333,shift_formula,0.9114583333333334,False,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,1.5416666666666667,0.9199999999999999,0.95,0.912,0.9104477611940298,0.0015522388059702186,1.296875,0.5416666666666666,2.155912002487562,,,,
Pima,model_a_screening,Logistic Regression,naive_transfer,uncalibrated,0.95,safety_gated_atcp,384,0.9479166666666666,-0.002083333333333326,1.703125,0.5871559633027523,0.296875,0.0,0.928,0.9850746268656716,0.05707462686567155,1.4791666666666667,0.296875,0.703125,0.703125,0.42592592592592593,0.6447068496489202,0.8448746797103961,0.17543859649122806,0.02,grid_selected,0.953125,False,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,1.7291666666666667,,,,,,,,,weighted_atcp_accepted,,,
Pima,model_a_screening,Logistic Regression,naive_transfer,uncalibrated,0.95,safety_gated_shift_atcp,384,0.9427083333333334,-0.007291666666666585,1.6848958333333333,0.5935085007727976,0.3151041666666667,0.0,0.924,0.9776119402985075,0.053611940298507466,1.4583333333333333,0.3151041666666667,0.6848958333333334,0.6848958333333334,0.43346007604562736,0.6411021667631163,0.8411296944916864,0.18181818181818182,0.0001636228412591333,shift_formula,0.9427083333333334,True,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,1.671875,,,,,,,,,target_only_fallback,,,
Pima,model_a_screening,Logistic Regression,naive_transfer,uncalibrated,0.95,multi_objective_safety_gated_atcp,384,0.9427083333333334,-0.007291666666666585,1.6848958333333333,0.5935085007727976,0.3151041666666667,0.0,0.924,0.9776119402985075,0.053611940298507466,1.4583333333333333,0.3151041666666667,0.6848958333333334,0.6848958333333334,0.43346007604562736,0.6411021667631163,0.8411296944916864,0.18181818181818182,0.0,multi_objective,0.9427083333333334,True,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,1.671875,,,,,0.026626865671641742,1.5052083333333333,,2.319309572397724,target_only_fallback,,,
Pima,model_a_screening,Logistic Regression,naive_transfer,uncalibrated,0.95,multi_objective_dp_shift_atcp,384,0.9427083333333334,-0.007291666666666585,1.6848958333333333,0.5935085007727976,0.3151041666666667,0.0,0.924,0.9776119402985075,0.053611940298507466,1.4583333333333333,0.3151041666666667,0.6848958333333334,0.6848958333333334,0.43346007604562736,0.6411021667631163,0.8411296944916864,0.18181818181818182,0.0001636228412591333,shift_formula,0.9114583333333334,True,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,1.5416666666666667,0.9199999999999999,0.95,0.912,0.9104477611940298,0.0015522388059702186,1.296875,0.5416666666666666,2.155912002487562,target_only_fallback,,,
Pima,model_a_screening,Logistic Regression,label_shift_adjusted,label_shift,0.8,source_split_conformal,384,0.8489583333333334,0.048958333333333326,1.703125,0.5871559633027523,0.296875,0.0,0.768,1.0,0.23199999999999998,1.5572916666666667,0.296875,0.703125,0.703125,0.28888888888888886,0.7006182157741806,0.9345527174084299,0.5087719298245614,,,,,,,,,,,,,,,,,,,,,
Pima,model_a_screening,Logistic Regression,label_shift_adjusted,label_shift,0.8,importance_weighted_source_conformal,384,0.8567708333333334,0.056770833333333326,1.7161458333333333,0.582701062215478,0.2838541666666667,0.0,0.78,1.0,0.21999999999999997,1.5755208333333333,0.2838541666666667,0.7161458333333334,0.7161458333333334,0.2909090909090909,0.7039850928153487,0.9367892432969623,0.5045871559633027,,,,,,,,,,,,,,,,,,,,,
Pima,model_a_screening,Logistic Regression,label_shift_adjusted,label_shift,0.8,target_only_conformal,384,0.78125,-0.018750000000000044,1.5703125,0.6368159203980099,0.4296875,0.0,0.664,1.0,0.33599999999999997,1.359375,0.4296875,0.5703125,0.5703125,0.2420091324200913,0.6654829861584073,0.908879721666052,0.509090909090909,,,,,,,,,,,,,,,,,,,,,
Pima,model_a_screening,Logistic Regression,label_shift_adjusted,label_shift,0.8,adaptive_transport_conformal,384,0.8489583333333334,0.048958333333333326,1.7005208333333333,0.5880551301684533,0.2994791666666667,0.0,0.768,1.0,0.23199999999999998,1.5520833333333333,0.2994791666666667,0.7005208333333334,0.7005208333333334,0.2862453531598513,0.6999543363220035,0.9340714049823551,0.5043478260869565,1.0,unweighted,,False,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,,,,,,,,,,,,,
Pima,model_a_screening,Logistic Regression,label_shift_adjusted,label_shift,0.8,weighted_target_dominant_atcp,384,0.78125,-0.018750000000000044,1.5703125,0.6368159203980099,0.4296875,0.0,0.664,1.0,0.33599999999999997,1.359375,0.4296875,0.5703125,0.5703125,0.2420091324200913,0.6654829861584073,0.908879721666052,0.509090909090909,0.0,grid_selected,0.8072916666666666,False,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,1.5625,,,,,,,,,,,,
Pima,model_a_screening,Logistic Regression,label_shift_adjusted,label_shift,0.8,shift_aware_source_trust_atcp,384,0.78125,-0.018750000000000044,1.5703125,0.6368159203980099,0.4296875,0.0,0.664,1.0,0.33599999999999997,1.359375,0.4296875,0.5703125,0.5703125,0.2420091324200913,0.6654829861584073,0.908879721666052,0.509090909090909,0.0001636228412591333,shift_formula,,False,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,,,,,,,,,,,,,
Pima,model_a_screening,Logistic Regression,label_shift_adjusted,label_shift,0.8,class_conditional_weighted_atcp,384,0.7708333333333334,-0.029166666666666674,1.2708333333333333,0.7868852459016394,0.7291666666666666,0.0,0.736,0.835820895522388,0.09982089552238804,1.0,0.7291666666666666,0.2708333333333333,0.2708333333333333,0.46153846153846156,0.8016047819007684,0.7583536811639638,0.3142857142857143,0.0,grid_selected,0.8072916666666666,False,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,1.5625,,,,,,,,,,,,
Pima,model_a_screening,Logistic Regression,label_shift_adjusted,label_shift,0.8,risk_asymmetric_shift_atcp,384,0.7604166666666666,-0.039583333333333415,1.265625,0.7901234567901234,0.734375,0.0,0.72,0.835820895522388,0.11582089552238806,1.0,0.734375,0.265625,0.265625,0.45098039215686275,0.7953550102541211,0.7609209822612392,0.3262411347517731,0.0001636228412591333,shift_formula,,False,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,,0.78,0.8200000000000001,,,,,,,,,,
Pima,model_a_screening,Logistic Regression,label_shift_adjusted,label_shift,0.8,dp_shift_atcp,384,0.7604166666666666,-0.039583333333333415,1.2552083333333333,0.7966804979253113,0.7447916666666666,0.0,0.72,0.835820895522388,0.11582089552238806,0.9791666666666666,0.7447916666666666,0.2552083333333333,0.2552083333333333,0.46938775510204084,0.798073705636744,0.760470996123038,0.32167832167832167,0.0001636228412591333,shift_formula,0.8020833333333334,False,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,1.28125,0.78,0.8,0.784,0.835820895522388,0.051820895522388,0.9895833333333334,0.28125,1.6079396766169156,,,,
Pima,model_a_screening,Logistic Regression,label_shift_adjusted,label_shift,0.8,safety_gated_atcp,384,0.78125,-0.018750000000000044,1.5703125,0.6368159203980099,0.4296875,0.0,0.664,1.0,0.33599999999999997,1.359375,0.4296875,0.5703125,0.5703125,0.2420091324200913,0.6654829861584073,0.908879721666052,0.509090909090909,0.0,grid_selected,0.8072916666666666,False,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,1.5625,,,,,,,,,weighted_atcp_accepted,,,
Pima,model_a_screening,Logistic Regression,label_shift_adjusted,label_shift,0.8,safety_gated_shift_atcp,384,0.78125,-0.018750000000000044,1.5703125,0.6368159203980099,0.4296875,0.0,0.664,1.0,0.33599999999999997,1.359375,0.4296875,0.5703125,0.5703125,0.2420091324200913,0.6654829861584073,0.908879721666052,0.509090909090909,0.0001636228412591333,shift_formula,0.8072916666666666,False,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,1.5625,,,,,,,,,shift_atcp_accepted,,,
Pima,model_a_screening,Logistic Regression,label_shift_adjusted,label_shift,0.8,multi_objective_safety_gated_atcp,384,0.78125,-0.018750000000000044,1.5703125,0.6368159203980099,0.4296875,0.0,0.664,1.0,0.33599999999999997,1.359375,0.4296875,0.5703125,0.5703125,0.2420091324200913,0.6654829861584073,0.908879721666052,0.509090909090909,0.0,multi_objective,0.8072916666666666,False,1.8605885662626152,1.0,0.26072405911182006,0.0001636228412591333,1.5625,,,,,0.29600000000000004,1.3177083333333333,,3.2687030925978684,multi_objective_weighted_atcp,,,
